ean,dan,name,brand,category,price,dm_url,flag_fragrance_free,flag_nc,flag_cf,dm_fragranceFree,dm_oilFree,dm_naturalCosmetics,dm_vegan,highlights,description,queries,source,checked_at
4067796279528,3122059,"Sonnenfluid Gesicht cera guard face fluid, LSF 50, 50 ml",SUNDANCE,Sonnencreme > Sonnenpflege,"5,25 €",https://www.dm.de/applink/p/d/3122059/sundance-sonnenfluid-gesicht-cera-guard-face-fluid-lsf-50?appPageType=productdetails&appProductId=3122059&wt_mc=dm-mcp,yes,no,no,True,False,False,True,"Gesichtssonnenfluid mit Lichtschutzfaktor 50, Mit 5-fach Ceramiden und Vitamin E, Leichte und nicht klebende Textur, Ohn","Speziell für die Gesichtshaut entwickelt, bietet das Sonnenfluid Gesicht cera guard mit Lichtschutzfaktor 50 von SUNDANCE zuverlässigen Schutz und Pfl",Sonnencreme Gesicht parfümfrei,dm-mcp-searchProducts,2026-09-04
4067796279504,3122056,"Sonnenfluid Gesicht hydra calm face fluid, LSF 50, 50 ml",SUNDANCE,Sonnencreme > Sonnenpflege,"5,25 €",https://www.dm.de/applink/p/d/3122056/sundance-sonnenfluid-gesicht-hydra-calm-face-fluid-lsf-50?appPageType=productdetails&appProductId=3122056&wt_mc=dm-mcp,no,no,no,False,False,False,True,"Feuchtigkeitsspendendes Sonnenfluid für das Gesicht, Leichte Textur mit LSF 50, Mit 3-fach Hyaluronsäure und Vitamin E, ",Einen hohen Sonnenschutz und eine intensive Feuchtigkeitspflege für das Gesicht vereint das Sonnenfluid Gesicht hydra calm mit Lichtschutzfaktor 50 vo,Salicylsäure Gesicht,dm-mcp-searchProducts,2026-09-04
4003573021850,1308037,"Anti Pickel Patches unreine Haut, 12 St",Schaebens,Anti Pickel & Mitesser > Gesichtspflege,"1,25 €",https://www.dm.de/applink/p/d/1308037/schaebens-anti-pickel-patches-unreine-haut?appPageType=productdetails&appProductId=1308037&wt_mc=dm-mcp,no,no,no,False,False,False,False,"Transparente Patches, Trocknen Pickel und Unreinheiten aus, Antibakterielle Wirkung, Mit Salicylsäure, Frei von Mikropla",<p>Die Reine Haut Anti-Pickel-Patches von Schaebens sind die ideale Soforthilfe bei Pickel. Mithilfe der antibakteriellen Rezeptur mit Salicylsäure we,Akne Unreinheiten Reinigung,dm-mcp-searchProducts,2026-09-04
8436585432141,3046018,"Feuchtigkeitsserum Ceramide Repair Moisturizer, 30 ml",Transparent Lab,Serum & Kur > Anti Aging > Gesichtspflege,"17,95 €",https://www.dm.de/applink/p/d/3046018/transparent-lab-feuchtigkeitsserum-ceramide-repair-moisturizer?appPageType=productdetails&appProductId=3046018&wt_mc=dm-mcp,yes,no,no,True,False,False,False,"Pflanzliche Ceramide für optimale Feuchtigkeit, Intensiv hydratisierende Formel, Fördert die Kollagenproduktion, Ideal f",Das Transparent Lab Feuchtigkeitsserum Ceramide Repair Moistrizer ist die Geheimwaffe für eine strahlend hydratisierte Haut. Angereichert mit pflanzli,CeraVe Feuchtigkeitscreme,dm-mcp-searchProducts,2026-09-04
8436585434015,1916275,"Gesichtscreme Barrier Restoring Hydrating, 50 ml",Transparent Lab,Tagescreme > Gesichtspflege,"17,95 €",https://www.dm.de/applink/p/d/1916275/transparent-lab-gesichtscreme-barrier-restoring-hydrating?appPageType=productdetails&appProductId=1916275&wt_mc=dm-mcp,no,no,no,False,False,False,False,"Intensive Feuchtigkeit für trockene Haut, Hochwirksame Hyaluronsäure, Mit Vitaminen A, C und E, Stärkt die Hautbarriere",Die Gesichtscreme Barrier Restoring Hydrating von Transparent Lab ist ideal für trockene und empfindliche Haut. Diese Gesichtscreme bietet eine außerg,Cetaphil Feuchtigkeitscreme | Purito Creme,dm-mcp-searchProducts,2026-09-04
4260672140138,1640523,"Sonnencreme Gesicht, 'catch the sun' sensitiv, LSF 50, 75 ml",V.SUN,Sonnencreme > Sonnenpflege,"14,95 €",https://www.dm.de/applink/p/d/1640523/v-sun-sonnencreme-gesicht-catch-the-sun-sensitiv-lsf-50?appPageType=productdetails&appProductId=1640523&wt_mc=dm-mcp,yes,no,no,True,False,False,True,"Hoher Schutz vor Sonnenbrand, UV-A, UV-B & Infrarot-Strahlen, Hautverträglichkeit dermatologisch bestätigt, Vegan & kora","Der schnell einziehende Premium Sonnenschutz 'catch the sun' mit LSF 50 von V.SUN für das Gesicht ist besonders sensitiv, frei von Duftstoffen aber da",Sonnencreme Gesicht parfümfrei,dm-mcp-searchProducts,2026-09-04
4260672140558,1493846,"Sonnenfluid Gesicht sensitive ""little Sunshine"" LSF 50, 30 m",V.SUN,Sonnencreme > Sonnenpflege,"12,95 €",https://www.dm.de/applink/p/d/1493846/v-sun-sonnenfluid-gesicht-sensitive-little-sunshine-lsf-50?appPageType=productdetails&appProductId=1493846&wt_mc=dm-mcp,yes,no,no,True,False,False,True,"Sonnenfluid, Lichtschutzfaktor 50, Mit Nicinamid, Hyaluronsäure und Glycerin, Feuchtigkeitsspendend",Das Premium Sonnenschutz Fluid mit dem Lichtschutzfaktor 50 von V.Sun sorgt für eine Verbesserung der Hautbarriere durch das enthaltene Niacinamid. Da,Sonnencreme Gesicht parfümfrei,dm-mcp-searchProducts,2026-09-04
4001638590792,3126480,"Fluid UV Glow LSF 30, 30 ml",WELEDA,Sonnencreme > Tagescreme > Sonnenpflege > Gesichtspflege,"12,95 €",https://www.dm.de/applink/p/d/3126480/weleda-fluid-uv-glow-lsf-30?appPageType=productdetails&appProductId=3126480&wt_mc=dm-mcp,yes,no,no,True,False,True,True,"Sonnenschutzfluid für das Gesicht, Mit Lichtschutzfaktor 30, Für sensible Haut geeignet, Verleiht einen natürlichen Glow",Das Weleda Sonnenfluid UV Glow mit Lichtschutzfaktor 30 bietet sofortigen Schutz vor UVA- und UVB-Strahlen und verleiht der Haut einen natürlichen Glo,Sonnencreme Gesicht parfümfrei,dm-mcp-searchProducts,2026-09-04
4001638590679,3092396,"Baby Gesichtscreme Calendula, parfümfrei, 50 ml",WELEDA baby,Babyöl & Babycreme > Babypflege,"4,75 €",https://www.dm.de/applink/p/d/3092396/weleda-baby-baby-gesichtscreme-calendula-parfuemfrei?appPageType=productdetails&appProductId=3092396&wt_mc=dm-mcp,yes,no,no,True,False,True,False,"Feuchtigkeitsspendende Gesichtscreme mit Bio-Calendula, Für Babys und empfindliche Erwachsenenhaut, Zertifizierte Naturk",Die Baby Gesichtscreme Calendula von WELEDA baby bietet sanfte Pflege für zarte Haut. Mit Mandelöl und hautverwandtem Wollwachs schützt sie die Haut v,Baby Pflege parfümfrei | Baby Creme ohne Parfum | Weleda Calendula parfümfrei,dm-mcp-searchProducts,2026-09-04
4001638096829,1385771,"Baby Pflegelotion Derma Weiße Malve, 200 ml",WELEDA baby,Babyöl & Babycreme > Babypflege,"12,95 €",https://www.dm.de/applink/p/d/1385771/weleda-baby-baby-pflegelotion-derma-weisse-malve?appPageType=productdetails&appProductId=1385771&wt_mc=dm-mcp,yes,no,no,True,False,True,False,"Spendet intensiv  Feuchtigkeit, Pflegt und beruhigt die Haut, Lindert den Juckreiz","Die Weleda Weiße Malve Pflegelotion ist besonders für hochsensible Haut geeignet. Sie wirkt wohltuend, spendet Feuchtigkeit und kühlt die Haut angeneh",Weleda Calendula parfümfrei,dm-mcp-searchProducts,2026-09-04
4001638590402,3092397,"Baby Wundschutzcreme Med 3in1 Malve, 50 ml",WELEDA baby,Wundschutzcreme & Babypuder > Babypflege,"8,45 €",https://www.dm.de/applink/p/d/3092397/weleda-baby-baby-wundschutzcreme-med-3in1-malve?appPageType=productdetails&appProductId=3092397&wt_mc=dm-mcp,yes,no,no,True,False,False,True,"Sanfte Pflege von Geburt an, Unterstützt die Regeneration der Hautbarriere, Beruhigt gereizte Haut im Windelbereich, Par",Mit der Med 3in1 Malve Baby Wundschutzcreme von WELEDA baby kann die empfindliche Haut ab dem ersten Lebenstag sanft gepflegt werden. Dank der parfümf,Weleda Calendula parfümfrei,dm-mcp-searchProducts,2026-09-04
4001638530248,1662134,"Baby Zauberbalsam Calendula, 25 g",WELEDA baby,Babyöl & Babycreme > Babypflege,"7,75 €",https://www.dm.de/applink/p/d/1662134/weleda-baby-baby-zauberbalsam-calendula?appPageType=productdetails&appProductId=1662134&wt_mc=dm-mcp,yes,no,no,True,False,True,True,"Pflegt intensiv, beruhigt & schützt sensible Haut, Hautverträglichkeit dermatologisch getestet, Mit hochwertigen Wachsen",Mit dem Baby Calendula Zauberbalsam von WELEDA kann die sensible Babyhaut im Gesicht und am Körper intensiv gepflegt werden. Trockene Hautstellen und ,Baby Pflege parfümfrei | Baby Creme ohne Parfum | Weleda Calendula parfümfrei,dm-mcp-searchProducts,2026-09-04
4001638096560,1168091,"Babyöl Calendula parfümfrei, 200 ml",WELEDA baby,"Babyöl & Babycreme > Babyshampoo, Badezusätze & Co. > Babypflege","8,45 €",https://www.dm.de/applink/p/d/1168091/weleda-baby-babyoel-calendula-parfuemfrei?appPageType=productdetails&appProductId=1168091&wt_mc=dm-mcp,yes,no,no,True,False,True,True,"Für die tägliche  Hautpflege, zur Reinigung und zur Massage, Beugt Hautreizungen und Wundsein vor, Unterstützt die natür",Das Weleda Baby Calendula Pflegeöl Parfümfrei ist ideal für die tägliche Hautpflege Ihres Babys und die milde Reinigung im Windelbereich. Die Rezeptur,Baby Pflege parfümfrei | Weleda Calendula parfümfrei,dm-mcp-searchProducts,2026-09-04
4001638590235,2486777,"Calendula Wundschutzcreme parfümfrei, 75 ml",WELEDA baby,Babyöl & Babycreme > Babypflege,"5,75 €",https://www.dm.de/applink/p/d/2486777/weleda-baby-calendula-wundschutzcreme-parfuemfrei?appPageType=productdetails&appProductId=2486777&wt_mc=dm-mcp,yes,no,no,True,False,True,False,"Milde Pflegecreme für Babys von Geburt an, Mit Bio-Calendula, Mandelöl und Bio-Kamille, Fördert die Hautregeneration, Pf","Mit der milden Calendula Wundschutzcreme von Weleda baby wird die Hautregeneration gefördert und gereizte, sowie gerötete Haut gepflegt. Dank der sanf",Baby Pflege parfümfrei | Weleda Calendula parfümfrei,dm-mcp-searchProducts,2026-09-04
4001638531146,3096831,"Geschenkset Babypflege 4tlg., 1 St",WELEDA baby,Babypflege > Geschenksets,"24,95 €",https://www.dm.de/applink/p/d/3096831/weleda-baby-geschenkset-babypflege-4tlg?appPageType=productdetails&appProductId=3096831&wt_mc=dm-mcp,yes,no,no,True,False,True,False,"Set beinhaltet: Wundschutzcreme, Pflegeöl, Zauberbalsam, Wickelunterlage, Ideal für unterwegs, Ohne Parfum, Waschbare Wi",Das Geschenkset Babypflege von WELEDA baby vereint praktische Funktionalität mit sanfter Pflege. Es enthält parfümfreie Produkte aus der Bio-Calendula,Weleda Calendula parfümfrei,dm-mcp-searchProducts,2026-09-04
4066447921939,1626847,"Feste Gesichtsreinigung Aprikose & Mango, 75 g",alverde NATURKOSMETIK,Gesichtsreinigung,"3,95 €",https://www.dm.de/applink/p/d/1626847/alverde-naturkosmetik-feste-gesichtsreinigung-aprikose-und-mango?appPageType=productdetails&appProductId=1626847&wt_mc=dm-mcp,no,no,no,False,False,True,True,"Pro Climate, ökobilanziert – renaturiert*, Mit Mangobutter und Bio-Aprikosenkern-Öl, Zertifizierte Naturkosmetik, Sanft ",Die Feste Gesichtsreinigung von alverde NATURKOSMETIK befreit die Haut sanft und schonend von Make-up-Resten sowie Schmutzpartikeln. Ihre Formulierung,alverde unparfümiert Gesicht,dm-mcp-searchProducts,2026-09-04
4066447915402,1705451,"Festes Shampoo Mandarine-Basilikum Duft, 60 g",alverde NATURKOSMETIK,"Haarseife, festes Shampoo & Conditioner > Haarpflege","3,45 €",https://www.dm.de/applink/p/d/1705451/alverde-naturkosmetik-festes-shampoo-mandarine-basilikum-duft?appPageType=productdetails&appProductId=1705451&wt_mc=dm-mcp,no,no,no,False,False,True,True,"Pro Climate, ökobilanziert – renaturiert*, Zertifizierte Naturkosmetik, Enthält Bio-Olivenöl & Bio-Sheabutter, Für norma",Das alverde NATURKOSMETIK Feste Shampoo Mandarine-Basilikum pflegt normales bis trockenes Haar intensiv und verleiht einen natürlichen Glanz. Die reic,Bioderma Sebium,dm-mcp-searchProducts,2026-09-04
4066447911336,1467712,"Gesichtscreme Anti-Falten Vital reife Haut, 50 ml",alverde NATURKOSMETIK,Anti Aging > Tagescreme > Gesichtspflege,"3,85 €",https://www.dm.de/applink/p/d/1467712/alverde-naturkosmetik-gesichtscreme-anti-falten-vital-reife-haut?appPageType=productdetails&appProductId=1467712&wt_mc=dm-mcp,no,no,no,False,False,True,True,"Tagespflege für reife Haut, Mit Bio-Lupinen-Peptiden und Bio-Mandel-Öl, Zertifizierte Naturkosmetik, Enthält Vitamin E","Für eine gestärkte Haut sorgt die Gesichtscreme Vital von alverde NATURKOSMETIK. Die Pflegeformel mit Bio-Lupinen-Peptiden, Hyaluronsäure und Bio-Mand",alverde unparfümiert Gesicht,dm-mcp-searchProducts,2026-09-04
4066447911428,1397138,"Gesichtscreme Gel Hydro feuchtigkeitsspendend, 50 ml",alverde NATURKOSMETIK,Tagescreme > Gesichtspflege,"3,25 €",https://www.dm.de/applink/p/d/1397138/alverde-naturkosmetik-gesichtscreme-gel-hydro-feuchtigkeitsspendend?appPageType=productdetails&appProductId=1397138&wt_mc=dm-mcp,no,no,no,False,False,True,True,"Feuchtigkeitsspendendes Gesichtscreme-Gel, Mit Bio-Aloe Vera und Algenextrakt, Zertifizierte Naturkosmetik, Erfrischende",Das Gesichtscreme Gel Hydro von alverde NATURKOSMETIK mit Hydro Komplex kann feuchtigkeitsarme Haut auf natürliche Weise wieder ins Gleichgewicht brin,alverde unparfümiert Gesicht,dm-mcp-searchProducts,2026-09-04
4070765012484,3125071,"Gesichtscreme Kollagen Boost, 50 ml",alverde NATURKOSMETIK,Anti Aging > Tagescreme > Gesichtspflege,"5,95 €",https://www.dm.de/applink/p/d/3125071/alverde-naturkosmetik-gesichtscreme-kollagen-boost?appPageType=productdetails&appProductId=3125071&wt_mc=dm-mcp,no,no,no,False,False,True,True,"Straffende Gesichtspflege, Mit pflanzlichem Kollagen-Extrakt und Bakuchiol, Zertifizierte Naturkosmetik, Kann die Spannk","Die Kollagen straffende Tagescreme von alverde NATURKOSMETIK pflegt die Haut und kann ihre Spannkraft erhöhen. Die Rezeptur mit Bakuchiol, einer pflan",alverde unparfümiert Gesicht,dm-mcp-searchProducts,2026-09-04
4066447910476,3121096,"Gesichtscreme Natural Expert LSF30, 50 ml",alverde NATURKOSMETIK,Tagescreme > Gesichtspflege,"6,45 €",https://www.dm.de/applink/p/d/3121096/alverde-naturkosmetik-gesichtscreme-natural-expert-lsf30?appPageType=productdetails&appProductId=3121096&wt_mc=dm-mcp,no,no,no,False,False,True,True,"Schützende Tagespflege, Mildert Spannungsgefühle, Stärkt die Hautbarriere, Mit Ceramid-Komplex und Cica, Mit Bio-Rosmari","Eine reichhaltige und parfümfreie Pflege bietet die alverde NATURKOSMETIK Natural Expert Tagescreme LSF 30, die die Hautbarriere stärkt und vor vorzei",alverde unparfümiert Gesicht,dm-mcp-searchProducts,2026-09-04
4066447910346,1559373,"Gesichtscreme Q10 Haut ab 30, 50 ml",alverde NATURKOSMETIK,Tagescreme > Gesichtspflege,"3,25 €",https://www.dm.de/applink/p/d/1559373/alverde-naturkosmetik-gesichtscreme-q10-haut-ab-30?appPageType=productdetails&appProductId=1559373&wt_mc=dm-mcp,no,no,no,False,False,True,False,"Pflegende Tagescreme für die Haut ab 30, Mit Coenzym Q10 und Vitamin C, Zertifizierte Naturkosmetik, Glättende Textur, F","Die Gesichtscreme Q10 für die Haut ab 30 von alverde NATURKOSMETIK ist eine Pflege, die ersten Linien und Fältchen entgegenwirken kann. Die zertifizie",alverde unparfümiert Gesicht,dm-mcp-searchProducts,2026-09-04
4066447910513,1470237,"Gesichtscreme Sensitiv 24h Creme, 50 ml",alverde NATURKOSMETIK,Tagescreme > Gesichtspflege,"2,15 €",https://www.dm.de/applink/p/d/1470237/alverde-naturkosmetik-gesichtscreme-sensitiv-24h-creme?appPageType=productdetails&appProductId=1470237&wt_mc=dm-mcp,no,no,no,False,False,True,True,"24h-Pflegecreme für sensible Haut, Mit Bio-Hamamelis und Bio-Kamille, Zertifizierte Naturkosmetik, Feuchtigkeitsspendend",Verwöhnt sensible Haut mit einer sanften Pflege: die Gesichtscreme Sensitiv 24h Creme von alverde NATURKOSMETIK. Die zertifizierte Naturkosmetik mit E,nicht komedogen Gesichtscreme | alverde unparfümiert Gesicht,dm-mcp-searchProducts,2026-09-04
4066447911480,1234685,"Gesichtscreme Ultra Sensitiv, 50 ml",alverde NATURKOSMETIK,Tagescreme > Gesichtspflege,"3,25 €",https://www.dm.de/applink/p/d/1234685/alverde-naturkosmetik-gesichtscreme-ultra-sensitiv?appPageType=productdetails&appProductId=1234685&wt_mc=dm-mcp,yes,no,no,True,False,True,True,"Gesichtspflege für sensible Haut, Besonders sanft und verträglich, Ohne Parfum und Farbstoffe",Speziell für die Bedürfnisse sensibler Haut wurde die Gesichtscreme Ultra Sensitive von alverde NATURKOSMETIK entwickelt. Die milde Rezeptur mit Jojob,Gesichtscreme parfümfrei | nicht komedogen Gesichtscreme | alverde unparfümiert Gesicht,dm-mcp-searchProducts,2026-09-04
4066447910759,1234577,"Gesichtscreme Wildrose, 50 ml",alverde NATURKOSMETIK,Tagescreme > Gesichtspflege,"2,85 €",https://www.dm.de/applink/p/d/1234577/alverde-naturkosmetik-gesichtscreme-wildrose?appPageType=productdetails&appProductId=1234577&wt_mc=dm-mcp,no,no,no,False,False,True,True,"Tagespflege mit Bio-Wildrose, Mit Bio-Hyaluronsäure, Zertifizierte Naturkosmetik, Intensiv pflegend, Spendet langanhalte",Die Gesichtscreme BIO-Wildrose von alverde NATURKOSMETIK verwöhnt die Haut mit einer sorgfältig abgestimmten Komposition aus Wildrosen- sowie Sonnenbl,nicht komedogen Gesichtscreme | alverde unparfümiert Gesicht,dm-mcp-searchProducts,2026-09-04
4066447911596,1516809,"Gesichtswasser Rosenblüte, 100 ml",alverde NATURKOSMETIK,Gesichtswasser > Gesichtsreinigung,"2,65 €",https://www.dm.de/applink/p/d/1516809/alverde-naturkosmetik-gesichtswasser-rosenbluete?appPageType=productdetails&appProductId=1516809&wt_mc=dm-mcp,no,no,no,False,False,True,False,"Tonisierendes Gesichtswasser mit Rosenduft, Zertifizierte Naturkosmetik, Erfrischend und ausgleichend, Ideal für trocken",Erfrischt und klärt die Haut: Das Gesichtswasser Rosenblüte von alverde NATURKOSMETIK ist ein angenehmer Abschluss der täglichen Reinigung. Die Rezept,alverde unparfümiert Gesicht,dm-mcp-searchProducts,2026-09-04
4066447910490,3078622,"Gesichtsöl Bio-Karotte, 30 ml",alverde NATURKOSMETIK,Serum & Kur > Gesichtspflege,"4,45 €",https://www.dm.de/applink/p/d/3078622/alverde-naturkosmetik-gesichtsoel-bio-karotte?appPageType=productdetails&appProductId=3078622&wt_mc=dm-mcp,no,no,no,False,False,True,True,"Gesichtspflegeöl mit Karottenextrakt, Reichhaltige Pflegeformel, Zertifizierte Naturkosmetik, Verleiht eine zarte, natür",Für einen strahlenden Teint sorgt das Karottenöl von alverde NATURKOSMETIK. Die reichhaltige Formel mit Beta-Carotin kann die natürliche Regeneration ,alverde unparfümiert Gesicht,dm-mcp-searchProducts,2026-09-04
4066447315851,1316560,"Gesichtsöl Overnight mit 5% Squalan, 25 ml",alverde NATURKOSMETIK,Serum & Kur > Gesichtspflege,"3,45 €",https://www.dm.de/applink/p/d/1316560/alverde-naturkosmetik-gesichtsoel-overnight-mit-5-prozent-squalan?appPageType=productdetails&appProductId=1316560&wt_mc=dm-mcp,no,no,no,False,False,True,True,"Gesichtsöl für die Nacht, Beruhigt die Haut, Für ein weiches und gepflegtes Hautgefühl am Morgen, Hilft, kleine Fältchen",Das parfümfreie Overnight Gesichtsöl von alverde NATURKOSMETIK mit 5 % Squalan beruhigt die Haut. Die Formulierung polstert sie sichtbar auf und kann ,alverde unparfümiert Gesicht,dm-mcp-searchProducts,2026-09-04
4066447910810,1316321,"Gesichtsöl Wildrose, 15 ml",alverde NATURKOSMETIK,Serum & Kur > Tagescreme > Gesichtspflege,"3,45 €",https://www.dm.de/applink/p/d/1316321/alverde-naturkosmetik-gesichtsoel-wildrose?appPageType=productdetails&appProductId=1316321&wt_mc=dm-mcp,no,no,no,False,False,True,True,"Reichhaltige Formel für geschmeidige Haut, Mit natürlichen Ölen und Apfelkern-Extrakt, Zertifizierte Naturkosmetik, Für ","Das Gesichtsöl Wildrose von alverde NATURKOSMETIK vereint Pflanzenöle wie Mandel-, Pfirsichkern-, Jojoba- und Wildrosenöl zu einer pflegenden Komposit",alverde unparfümiert Gesicht,dm-mcp-searchProducts,2026-09-04
4066447970074,3129733,"Reinigungsgel Overnight, 100 ml",alverde NATURKOSMETIK,Gesichtsreinigung,"3,95 €",https://www.dm.de/applink/p/d/3129733/alverde-naturkosmetik-reinigungsgel-overnight?appPageType=productdetails&appProductId=3129733&wt_mc=dm-mcp,no,no,no,False,False,True,True,"Sanftes Reinigungsgel für die Nacht, Milde Formulierung, Zertifizierte Naturkosmetik, Entfernt Schmutz und Rückstände, F",Das Reinigungsgel Overnight von alverde NATURKOSMETIK befreit die Haut am Abend sanft von den Spuren des Tages. Dank der milden Formulierung mit feuch,Akne Unreinheiten Reinigung,dm-mcp-searchProducts,2026-09-04
4066447912630,2477001,"Seifenstück Cremeseife mit Sheabutter & Mandelmilch, 100 g",alverde NATURKOSMETIK,Feste Seife > Seife,"0,85 €",https://www.dm.de/applink/p/d/2477001/alverde-naturkosmetik-seifenstueck-cremeseife-mit-sheabutter-und-mandelmilch?appPageType=productdetails&appProductId=2477001&wt_mc=dm-mcp,no,no,no,False,False,True,True,"Feste Cremeseife, Reinigt sanft und pflegend, Schützt die Hände vor dem Austrocknen, Mit Bio-Sheabutter und Bio-Kokos-Öl","Die alverde NATURKOSMETIK Cremeseife mit Bio-Sheabutter und Mandelmilch eignet sich ideal für die tägliche, sanfte Reinigung der Hände. Ihre milde For",Bioderma Sebium,dm-mcp-searchProducts,2026-09-04
4066447786828,1626107,"Sonnencreme sensitiv LSF 50, 75 ml",alverde NATURKOSMETIK,Sonnencreme > Sonnenpflege,"5,25 €",https://www.dm.de/applink/p/d/1626107/alverde-naturkosmetik-sonnencreme-sensitiv-lsf-50?appPageType=productdetails&appProductId=1626107&wt_mc=dm-mcp,yes,no,no,True,False,True,True,"Mit Vitamin E und natürlichen Ölen, Für sensible Haut geeignet, Mineralischer UVA- und UVB-Schutz, Zertifizierte Naturko",Die sensitiv Sonnencreme mit LSF 50 von alverde SUN bietet effektiven Sonnenschutz und ist ideal für empfindliche Hauttypen. Mit mineralischem UVA- un,Sonnencreme Gesicht parfümfrei,dm-mcp-searchProducts,2026-09-04
4067796306323,3111453,"Sonnenfluid Gesicht sensitiv, LSF 30, 50 ml",alverde NATURKOSMETIK,"Sonnenfluide, -sticks & Co. > Sonnenpflege","6,25 €",https://www.dm.de/applink/p/d/3111453/alverde-naturkosmetik-sonnenfluid-gesicht-sensitiv-lsf-30?appPageType=productdetails&appProductId=3111453&wt_mc=dm-mcp,yes,no,no,True,False,True,True,"Mineralischer UVB- und UVA-Schutz, Mit Lichtschutzfaktor 30, Angereichert mit Bio-Mandel-Öl und Vitamin E, Spendet 24 St",Das alverde Sun Sonnenfluid Sensitiv mit Lichtschutzfaktor 30 bietet zuverlässigen Schutz für empfindliche und sensible Haut. Die mineralische Formel ,alverde unparfümiert Gesicht,dm-mcp-searchProducts,2026-09-04
4066447911534,1679668,"Waschgel Ultra Sensitiv, 150 ml",alverde NATURKOSMETIK,Waschgel > Gesichtsreinigung,"3,25 €",https://www.dm.de/applink/p/d/1679668/alverde-naturkosmetik-waschgel-ultra-sensitiv?appPageType=productdetails&appProductId=1679668&wt_mc=dm-mcp,yes,no,no,True,False,True,True,"Sanftes Reinigungsgel für das Gesicht, Besonders milde Formel, Zertifizierte Naturkosmetik, Bewahrt die natürliche Hautf","Das Waschgel Ultra Sensitiv von alverde NATURKOSMETIK reinigt empfindliche Haut besonders sanft und befreit sie schonend von Schmutzpartikeln, Make-up",Gesichtsreinigung ohne Duftstoffe | alverde unparfümiert Gesicht,dm-mcp-searchProducts,2026-09-04
4066447888768,1318250,"Baby Bad & Shampoo ultra sensitive, 250 ml",babylove,"Kindershampoo > Kinderduschgel > Babyshampoo, Badezusätze & Co. > Kleinkindpflege > Babypflege","1,45 €",https://www.dm.de/applink/p/d/1318250/babylove-baby-bad-und-shampoo-ultra-sensitive?appPageType=productdetails&appProductId=1318250&wt_mc=dm-mcp,yes,no,no,True,False,False,True,"2in1 Bad & Shampoo für Haut und Haar, Besonders sanfte Rezeptur, Mit pflegendem Panthenol, Kein Brennen in den Augen, Oh","Für eine besonders sanfte Reinigung von Haut und Haar sorgt das babylove Ultra Sensitive 2in1 Bad & Shampoo. Die milde, parfümfreie Rezeptur mit Panth",Baby Pflege parfümfrei,dm-mcp-searchProducts,2026-09-04
4066447888720,1587543,"Baby Körperlotion ultra sensitive, 250 ml",babylove,Babyöl & Babycreme > Babypflege,"2,45 €",https://www.dm.de/applink/p/d/1587543/babylove-baby-koerperlotion-ultra-sensitive?appPageType=productdetails&appProductId=1587543&wt_mc=dm-mcp,yes,no,no,True,False,False,True,"Pflegelotion für den Körper, Besonders reichhaltige Rezeptur, Mit Mandelöl, Panthenol und Sheabutter, Stärkt die natürli",Für eine intensive Pflege von trockener und besonders empfindlicher Haut sorgt die babylove Ultra Sensitive Körperlotion. Die reichhaltige Rezeptur mi,Baby Pflege parfümfrei | Baby Creme ohne Parfum | Eucerin Dermopure | Purito Creme,dm-mcp-searchProducts,2026-09-04
4066447888706,1446986,"Baby Pflegemilch leicht sensitive, 250 ml",babylove,Babyöl & Babycreme > Babypflege,"1,45 €",https://www.dm.de/applink/p/d/1446986/babylove-baby-pflegemilch-leicht-sensitive?appPageType=productdetails&appProductId=1446986&wt_mc=dm-mcp,no,no,no,False,False,False,True,"Pflegemilch für Babys, Mit Kamille und Sonnenblumenöl, Ab der Geburt geeignet, Zieht schnell ein und klebt nicht",Mit der leichten Baby Pflegemilch von babylove wird empfindliche Haut von Anfang an sanft umsorgt. Die milde Formel spendet Feuchtigkeit und unterstüt,Purito Creme,dm-mcp-searchProducts,2026-09-04
4070765061543,1586117,"Milchpulver-Portinierer, 1 St",babylove,Babynahrungszubereitung > Ausstattung für Baby & Kind,"2,95 €",https://www.dm.de/applink/p/d/1586117/babylove-milchpulver-portinierer?appPageType=productdetails&appProductId=1586117&wt_mc=dm-mcp,no,no,no,False,False,False,True,"Praktischer Milchpulver-Dosierer, Ideal für unterwegs und zu Hause, Erleichtert die Zubereitung von Milchnahrung, Aus st",Der babylove Milchpulver-Portionierer ist ein nützlicher Helfer im Alltag mit Baby. Er ermöglicht das einfache und schnelle Vorportionieren von Milchn,Purito Creme,dm-mcp-searchProducts,2026-09-04
4067796258059,3042952,"Sonnencreme Baby sensitiv, LSF 50+, 75 ml",babylove,Sonnencreme > Sonnenpflege,"3,95 €",https://www.dm.de/applink/p/d/3042952/babylove-sonnencreme-baby-sensitiv-lsf-50?appPageType=productdetails&appProductId=3042952&wt_mc=dm-mcp,yes,no,no,True,False,False,True,"Sonnencreme für empfindliche Haut, Mit Lichtschutzfaktor 50+, Sanft zur zarten Babyhaut, Bietet sofortigen UVA- und UVB-",Die Sonnencreme Baby sensitiv mit Lichtschutzfaktor 50+ von babylove bietet einen zuverlässigen Schutz für die besonders empfindliche Haut von Babys. ,Sonnencreme Gesicht parfümfrei,dm-mcp-searchProducts,2026-09-04
