ean,name,brand,age_band,category_slot,eu_countries,flag_fragrance_free,flag_under3_intended,flag_cf,flag_nc,fragrance_basis,under3_basis,cf_basis,nc_basis,spf_note,source_url,notes
3574660348071,Dulces sueños baño para bebé,Johnson’s,baby_0_36m,sonst,ES,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3574660348071/dulces-suenos-bano-para-bebe-johnson-s,
3605970586287,Baby Lío Balm,Kiehl's,baby_0_36m,sonst,ES,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3605970586287/baby-lio-balm-l-oreal,
5900095002789,Baby cotton buds Baby Sensitive,Kindii,baby_0_36m,sonst,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/5900095002789/baby-cotton-buds-baby-sensitive-kindii,
8850002006553,Baby Powder White,Kodomo,baby_0_36m,sonst,ES,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8850002006553/baby-powder-white-kodomo,
3178041334433,Bébé,Le Chat,baby_0_36m,sonst,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3178041334433/bebe-henkel,
3549620080018,Baby Organic,Le Petit Olivier,baby_0_36m,sonst,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3549620080018/baby-organic-le-petit-olivier,
3263855778518,Bébé Sérum physiologique yeux et nez,Leader Price,baby_0_36m,sonst,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3263855778518/bebe-serum-physiologique-yeux-et-nez-leader-price,
5425011750419,Talc pour bébé,Les Bébés d Alpha,baby_0_36m,sonst,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/5425011750419/talc-pour-bebe-les-bebes-d-alpha,
20182359,Carrés de coton,Lidl,baby_0_36m,sonst,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/20182359/carres-de-coton-lidl,
3564700045305,Eau de mer physiologique stérile bébé,Marque Repère,baby_0_36m,sonst,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3564700045305/eau-de-mer-physiologique-sterile-bebe-marque-repere,
7613312330333,Puder,milette Baby care,baby_0_36m,sonst,DE,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/7613312330333/puder-milette-baby-care,
3600550944242,Mixa bébé à l'eau minérale naturelle,Mixa,baby_0_36m,sonst,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3600550944242/mixa-bebe-a-l-eau-minerale-naturelle,
9005800369495,Nivea baby care,Nivea,baby_0_36m,sonst,HR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/9005800369495/nivea-baby-care,
4005900273994,Nivea Baby Lait Nettoyant,Nivea,baby_0_36m,sonst,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/4005900273994/nivea-baby-lait-nettoyant,
3245678703908,Maxi carrés bébé,Pouce,baby_0_36m,sonst,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3245678703908/maxi-carres-bebe-pouce,
8718951647527,Zero Baby & Kids Corps & Cheveux,Sanex,baby_0_36m,sonst,BE;FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8718951647527/zero-baby-kids-corps-cheveux-sanex,
8480017132222,Baby baño espuma,Sebamed,baby_0_36m,sonst,ES,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8480017132222/baby-bano-espuma-sebamed,Sebamed Baby & Kind; FF nur mit Label (manche SKUs mit Parfum).
8710447384671,"Skip Lessive Liquide Sensitive Peaux Sensibles & Bébés 2,8l 56 Lavages",Skip,baby_0_36m,sonst,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8710447384671/skip-lessive-liquide-sensitive-peaux-sensibles-bebes-2-8l-56-lavages,
9100000824017,Pretty Baby Feuchte Waschlappen,Spar,baby_0_36m,sonst,AT;FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/9100000824017/pretty-baby-feuchte-waschlappen-spar,
8003510022557,Splend'Or Baby Shampo,Splend'Or,baby_0_36m,sonst,IT,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8003510022557/splend-or-baby-shampo,
5907502687423,Soothing Baby Powder,Sylveco dla dzieci,baby_0_36m,sonst,PL,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/5907502687423/soothing-baby-powder-sylveco-dla-dzieci,
3661434000546,1er Sérum physiologique naturel,Uriage,baby_0_36m,sonst,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3661434000546/1er-serum-physiologique-naturel-uriage,Uriage Bébé 1ère Crème laut Marke parfümiert — FF=no.
8720181770500,Zwitsal Baby & Kids Mini Geschenkset,Zwitsal,baby_0_36m,sonst,NL,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8720181770500/zwitsal-baby-kids-mini-geschenkset,
3600542520805,Garnier Ambre Solaire Kids Sensitive Expert+ SPF50+ Zonnemelk,,baby_0_36m,spf,NL,no,yes,no,no,,obf-category-or-name,,,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/3600542520805/garnier-ambre-solaire-kids-sensitive-expert-spf50-zonnemelk,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy."
8721008611044,NAIF 100 ml BABY & KIND Mineralische Sonnencreme 50: HOHER SCHUTZ 0% PARFÜM,,baby_0_36m,spf,DE,no,yes,no,no,,obf-category-or-name,,,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/8721008611044/naif-100-ml-baby-kind-mineralische-sonnencreme-50-hoher-schutz-0-parfum,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy."
8721008611075,Naïf BABY & KIND Mineralische Sonnencreme 50 HOHER SCHUTZ 0% PARFÜM,,baby_0_36m,spf,DE,no,yes,no,no,,obf-category-or-name,,,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/8721008611075/naif-baby-kind-mineralische-sonnencreme-50-hoher-schutz-0-parfum,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy."
3700343046082,Crème solaire bébé spf 50+,Acroelle,baby_0_36m,spf,FR,no,yes,no,no,,obf-category-or-name,,,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/3700343046082/creme-solaire-bebe-spf-50-acroelle,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy."
3760075070878,spray solaire haute protection 50 bebe,alphanova,baby_0_36m,spf,FR,no,yes,no,no,,obf-category-or-name,,,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/3760075070878/spray-solaire-haute-protection-50-bebe-alphanova,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy."
3760075070014,Lait solaire,Alphanova bébé,baby_0_36m,spf,FR,no,yes,no,no,,obf-category-or-name,,,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/3760075070014/lait-solaire-alphanova-bebe,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy."
4066447579628,Sonnencreme,baby love,baby_0_36m,spf,DE,no,yes,no,no,,obf-category-or-name,,,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/4066447579628/sonnencreme-baby-love,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy."
3760319342822,Lait solaire bébés & enfants SPF50+,Babytika,baby_0_36m,spf,FR,no,yes,no,no,,obf-category-or-name,,,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/3760319342822/lait-solaire-bebes-enfants-spf50-babytika,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy."
3760319342839,Pinceau solaire bébés & enfants SPF50+,Babytika,baby_0_36m,spf,FR,no,yes,no,no,,obf-category-or-name,,,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/3760319342839/pinceau-solaire-bebes-enfants-spf50-babytika,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy."
3286010096692,Crème solaire haute protection pour bébé SPF50,BIOLANE,baby_0_36m,spf,FR,no,yes,no,no,,obf-category-or-name,,,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/3286010096692/creme-solaire-haute-protection-pour-bebe-spf50-biolane,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy."
8029041109147,Defence sun baby & kid 50+,Bionike,baby_0_36m,spf,IT,no,yes,no,no,,obf-category-or-name,,,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/8029041109147/defence-sun-baby-kid-50-bionike,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy."
5425001841660,Lait solaire Baby & Kids SPF 50+,Biosolis,baby_0_36m,spf,FR,no,yes,no,no,,obf-category-or-name,,,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/5425001841660/lait-solaire-baby-kids-spf-50-biosolis,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy."
4033981732079,Crème Solaire Baby & Kids SPF 45,Eco Cosmetics,baby_0_36m,spf,FR,no,yes,no,no,,obf-category-or-name,,,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/4033981732079/creme-solaire-baby-kids-spf-45-eco-cosmetics,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy."
4033981732086,Crème Solaire Baby & Kids SPF 50+,Eco Cosmetics,baby_0_36m,spf,FR,no,yes,no,no,,obf-category-or-name,,,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/4033981732086/creme-solaire-baby-kids-spf-50-eco-cosmetics,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy."
4033981732581,Crème Solaire Neutre Baby SPF 50+,Eco Cosmetics,baby_0_36m,spf,FR,no,yes,no,no,,obf-category-or-name,,,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/4033981732581/creme-solaire-neutre-baby-spf-50-eco-cosmetics,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy."
8710198441609,Etos Sensitive baby & kids lotion SPF 50+,Etos,baby_0_36m,spf,NL,no,yes,no,no,,obf-category-or-name,,,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/8710198441609/etos-sensitive-baby-kids-lotion-spf-50,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy."
40623405,HiPP Babysanft Sonnenschutz,HIPP,baby_0_36m,spf,AT,no,yes,no,no,,obf-category-or-name,,,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/40623405/hipp-babysanft-sonnenschutz,"HiPP Babysanft oft ab 1. Lebenstag; viele SKUs mit Parfum in INCI → FF nur bei Label.; SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy."
3282779411189,Spray Solaire enfant au calendula protecteur SPF50+ visage et corps,Klorane,baby_0_36m,spf,FR,no,yes,no,no,,obf-category-or-name,,,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/3282779411189/spray-solaire-enfant-au-calendula-protecteur-spf50-visage-et-corps-klorane,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy."
3337872419904,Anthelios SPF 50+ Dermo-Pediatrics Lait Bebe,La Roche-Posay,baby_0_36m,spf,FR,no,yes,no,no,,obf-category-or-name,,,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/3337872419904/anthelios-spf-50-dermo-pediatrics-lait-bebe-la-roche-posay,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy."
3600550920765,Lait Solaire Protection Bebe 1ères Vacances Spf50+,Mixa Solaire,baby_0_36m,spf,FR,no,yes,no,no,,obf-category-or-name,,,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/3600550920765/lait-solaire-protection-bebe-1eres-vacances-spf50-mixa-solaire,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy."
3504105024390,Lait solaire très haute protection SPF50+,Mustela,baby_0_36m,spf,FR,no,yes,no,no,,brand-line+obf,,,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/3504105024390/lait-solaire-tres-haute-protection-spf50-mustela,"Mustela Kernlinie oft parfümiert; Stelatopia für FF priorisieren.; SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy."
3504105026202,Lait solaire très haute protection spécial visage SPF50+,Mustela,baby_0_36m,spf,FR,no,yes,no,no,,brand-line+obf,,,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/3504105026202/lait-solaire-tres-haute-protection-special-visage-spf50-mustela,"Mustela Kernlinie oft parfümiert; Stelatopia für FF priorisieren.; SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy."
3504105031541,Spray lait solaire très haute protection SPF 50+ waterproof,Mustela,baby_0_36m,spf,FR,no,yes,no,no,,brand-line+obf,,,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/3504105031541/spray-lait-solaire-tres-haute-protection-spf-50-waterproof-mustela,"Mustela Kernlinie oft parfümiert; Stelatopia für FF priorisieren.; SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy."
3504105033217,Spray solaire haute protection bébé enfant,Mustela,baby_0_36m,spf,FR,no,yes,no,no,,brand-line+obf,,,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/3504105033217/spray-solaire-haute-protection-bebe-enfant-mustela,"Mustela Kernlinie oft parfümiert; Stelatopia für FF priorisieren.; SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy."
4005900246592,Baby sun Crème solaire très haute protection FPS 50+,Nivea,baby_0_36m,spf,FR,no,yes,no,no,,obf-category-or-name,,,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/4005900246592/baby-sun-creme-solaire-tres-haute-protection-fps-50-nivea,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy."
4005900001191,Baby Sun lait solaire FPS 50+,Nivea,baby_0_36m,spf,FR,no,yes,no,no,,obf-category-or-name,,,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/4005900001191/baby-sun-lait-solaire-fps-50-nivea,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy."
9005800261041,Baby sun protection cream,Nivea,baby_0_36m,spf,AT,no,yes,no,no,,obf-category-or-name,,,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/9005800261041/baby-sun-protection-cream-nivea,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy."
0400590091195,Crème solaire Spray Bébé Enfant Corps Visage Spf 50+ Très Haute Protection Peau Sensible Sun,Nivea,baby_0_36m,spf,FR,no,yes,no,no,,obf-category-or-name,,,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/0400590091195/creme-solaire-spray-bebe-enfant-corps-visage-spf-50-tres-haute-protection-peau-sensible-sun-nivea,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy."
0400590059751,Crème solaire Spray Bébé Enfant Spf 50+ Haute Protection Peau Sensible,Nivea,baby_0_36m,spf,FR,no,yes,no,no,,obf-category-or-name,,,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/0400590059751/creme-solaire-spray-bebe-enfant-spf-50-haute-protection-peau-sensible-sun-nivea,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy."
4005900911957,Baby & kids sensitive protect 50+,Nivea sun,baby_0_36m,spf,FR,no,yes,no,no,,obf-category-or-name,,,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/4005900911957/baby-kids-sensitive-protect-50-nivea-sun,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy."
5701943100882,P20 Kids SPF50+ Zonnebrandcrème,Riemann,baby_0_36m,spf,NL,no,yes,no,no,,obf-category-or-name,,,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/5701943100882/p20-kids-spf50-zonnebrandcreme-riemann,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy."
3564700386941,"Lingettes Bébé Mots D'enfants, Sensitives Recharge x63",,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3564700386941/lingettes-bebe-mots-d-enfants-sensitives-recharge-x63,
3283950920766,Lingettes nettoyantes bebe,,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3283950920766/lingettes-nettoyantes-bebe,
5099514000212,Waterwipes Baby Wipes 60,A-Derma,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/5099514000212/waterwipes-baby-wipes-60-a-derma,
3700343045054,Liniment Apaisant,Acorelle Bébé,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3700343045054/liniment-apaisant-acorelle-bebe,
8711868004773,Lingettes bébé sensitive,Action,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8711868004773/lingettes-bebe-sensitive-action,
3760075070694,Bio-Liniment,Alphanova Bébé,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3760075070694/bio-liniment-alphanova-bebe,
8001090603296,Lingettes,Aqua,baby_0_36m,windel,FR;DE,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8001090603296/lingettes-aqua,
3596710394111,Auchan Baby Liniment oléo calcaire,Auchan,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3596710394111/auchan-baby-liniment-oleo-calcaire,
3596710327720,Lingettes débarbouillantes sans rinçage parfum fruité,Auchan,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3596710327720/lingettes-debarbouillantes-sans-rincage-parfum-fruite-auchan,
3245678691458,Lingettes sensitives à l'extrait de camomille,Auchan,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3245678691458/lingettes-sensitives-a-l-extrait-de-camomille-auchan,
3596710520558,Lingettes,Auchan Baby,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3596710520558/lingettes-auchan-baby,
3596710520510,Lingettes fraîcheur,Auchan Baby,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3596710520510/lingettes-fraicheur-auchan-baby,
3596710520527,Lingettes fraîcheur,Auchan Baby,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3596710520527/lingettes-fraicheur-auchan-baby,
3596710535286,Lingettes fraîcheur,Auchan Baby,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3596710535286/lingettes-fraicheur-auchan-baby,
3596710535293,Lingettes fraîcheur,Auchan Baby,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3596710535293/lingettes-fraicheur-auchan-baby,
3596710520534,Lingettes sensitives,Auchan Baby,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3596710520534/lingettes-sensitives-auchan-baby,
3596710520541,Lingettes sensitives,Auchan Baby,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3596710520541/lingettes-sensitives-auchan-baby,
3596710520572,Lingettes visage et mains,Auchan Baby,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3596710520572/lingettes-visage-et-mains-auchan-baby,
3596710520565,Lingettes à l'eau,Auchan Baby,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3596710520565/lingettes-a-l-eau-auchan-baby,
3596710532933,Lingettes à l'eau,Auchan Baby,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3596710532933/lingettes-a-l-eau-auchan-baby,
3596710520589,Lingettes nettoyantes,Auchan Baby Bio,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3596710520589/lingettes-nettoyantes-auchan-baby-bio,
3245678041291,Liniment oléo calcaire à l'huile d'olive vierge bio,Auchan Baby Bio,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3245678041291/liniment-oleo-calcaire-a-l-huile-d-olive-vierge-bio-auchan-baby-bio,
3574661478067,Aveeno baby,Aveeno,baby_0_36m,windel,IT,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3574661478067/aveeno-baby,
8014002000748,Toallitas bebé,Baby Lindo,baby_0_36m,windel,ES,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8014002000748/toallitas-bebe-baby-lindo,
5903111218423,Silk soft baby wipes,Baby Wipes,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/5903111218423/silk-soft-baby-wipes,
4305615745022,Baby wipes,Babydream,baby_0_36m,windel,PL,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/4305615745022/baby-wipes-babydream,
4068134128843,Baby wipes,Babydream,baby_0_36m,windel,PL,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/4068134128843/baby-wipes-babydream,
4305615544014,Babydream extra sensitiv Feuchttücher,Babydream,baby_0_36m,windel,DE,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/4305615544014/babydream-extra-sensitiv-feuchttucher,
5900017095332,Baby wipes,Bambino,baby_0_36m,windel,PL,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/5900017095332/baby-wipes-bambino,
3401562576519,Bepanthen Protect,Bayer,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3401562576519/bepanthen-protect-bayer,
3574660653571,Pommade de change,Bebe Biafine,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3574660653571/pommade-de-change-bebe-biafine,
3800144806301,Мокри кърпи,bebo,baby_0_36m,windel,BG,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3800144806301/мокри-кърпи-bebo,
4002857031264,Baby wipes,Bevola,baby_0_36m,windel,PL,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/4002857031264/baby-wipes-bevola,
3660992005482,Lingettes pour bébé épaisses 80 pièces,Bien Vu!,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3660992005482/lingettes-pour-bebe-epaisses-80-pieces-bien-vu,
3401599487697,Bioderma Abcderm Lingettes Nettoyantes Visage Et Corps. BT,Bioderma,baby_0_36m,windel,FR,no,yes,no,no,,brand-line+obf,,,,https://world.openbeautyfacts.org/product/3401599487697/bioderma-abcderm-lingettes-nettoyantes-visage-et-corps-bt,ABCDerm Baby/Kind ab Geburt; mehrere SKUs mit Parfum in INCI.
3401396924944,Bioderma Change Intensif ABCDerm,Bioderma,baby_0_36m,windel,FR,no,yes,no,no,,brand-line+obf,,,,https://world.openbeautyfacts.org/product/3401396924944/bioderma-change-intensif-abcderm,ABCDerm Baby/Kind ab Geburt; mehrere SKUs mit Parfum in INCI.
3286010097071,Baume de change au liniment oléo-calcaire,Biolane,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3286010097071/baume-de-change-au-liniment-oleo-calcaire-biolane,
3265660399100,lingette bébé,bocoton,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3265660399100/lingette-bebe-bocoton,
8718989021191,Bonbébé toeten boeners,Bonbébé,baby_0_36m,windel,NL,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8718989021191/bonbebe-toeten-boeners,
3760172444107,Liniment Bébé Stabilisé Hypoallergénique,Born to Bio,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3760172444107/liniment-bebe-stabilise-hypoallergenique-born-to-bio,
3489940068047,Crème pour le change,Bébé Bio,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3489940068047/creme-pour-le-change-bebe-bio,
3600550995480,liniment traditionnel,bébé cadum,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3600550995480/liniment-traditionnel-bebe-cadum,
3700970204145,Liniment Oléo-Calcaire sans rinçage,Bébé Smart,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3700970204145/liniment-oleo-calcaire-sans-rincage-bebe-smart,
3700970204152,Liniment Oléo-calcaire sans rinçage,Bébé Smart,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3700970204152/liniment-oleo-calcaire-sans-rincage-bebe-smart,
8431876069952,Baby Lingette Bebe Eco Recharge Rectangulaire 72ctnettoyant Et Adoucissant Epaisse Aloe Vera,Carrefour,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8431876069952/baby-lingette-bebe-eco-recharge-rectangulaire-72ctnettoyant-et-adoucissant-epaisse-aloe-vera-carrefour,
