ean,name,brand,katalog,age_band,slot,eu_countries,flag_fragrance_free,flag_nc,flag_cf,flag_under3_intended,fragrance_basis,nc_basis,cf_basis,under3_basis,not_for_minors,spf_note,source_url,checked_at,notes,source_file
6009523601811,Special Baby Shampoo,Purity,baby_kind,baby_0_36m,haar,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/6009523601811/special-baby-shampoo-purity,2026-09-04,,eu-baby-kind-katalog.csv
5701943100882,P20 Kids SPF50+ Zonnebrandcrème,Riemann,baby_kind,baby_0_36m,spf,NL,no,no,no,yes,,,,obf-category-or-name,no,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/5701943100882/p20-kids-spf50-zonnebrandcreme-riemann,2026-09-04,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy.",eu-baby-kind-katalog.csv
3401540393640,Saforelle Bébé Liniment Oléo-Calcaire,Saforelle Bébé,baby_kind,baby_0_36m,windel,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3401540393640/saforelle-bebe-liniment-oleo-calcaire,2026-09-04,,eu-baby-kind-katalog.csv
5712873709144,Fri Baby VådServietter,Salling,baby_kind,baby_0_36m,windel,DK,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/5712873709144/fri-baby-vadservietter-salling,2026-09-04,,eu-baby-kind-katalog.csv
8718951647527,Zero Baby & Kids Corps & Cheveux,Sanex,baby_kind,baby_0_36m,sonst,BE;FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/8718951647527/zero-baby-kids-corps-cheveux-sanex,2026-09-04,,eu-baby-kind-katalog.csv
9782253122111,Doliprane bebe,Sanofi,baby_kind,baby_0_36m,creme,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/9782253122111/doliprane-bebe-sanofi,2026-09-04,,eu-baby-kind-katalog.csv
8480017132222,Baby baño espuma,Sebamed,baby_kind,baby_0_36m,sonst,ES,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/8480017132222/baby-bano-espuma-sebamed,2026-09-04,Sebamed Baby & Kind; FF nur mit Label (manche SKUs mit Parfum).,eu-baby-kind-katalog.csv
8720181501784,Kids toothpaste 0-6 years old,Signal,baby_kind,kind_3_11,sonst,FR,no,no,no,no,,,,kinderprodukt-ab-3-jahren,no,,https://world.openbeautyfacts.org/product/8720181501784/kids-toothpaste-0-6-years-old-unilever,2026-09-04,,eu-baby-kind-katalog.csv
8720181501814,Protection caries longue durée,Signal,baby_kind,kind_3_11,creme,FR,no,no,no,no,,,,kinderprodukt-ab-3-jahren,no,,https://world.openbeautyfacts.org/product/8720181501814/protection-caries-longue-duree-signal,2026-09-04,,eu-baby-kind-katalog.csv
8717644091777,Signal Dentifrice Enfants 7+ Ans Menthe Pokémon 75ml,Signal,baby_kind,kind_3_11,creme,FR,no,no,no,no,,,,kinderprodukt-ab-3-jahren,no,,https://world.openbeautyfacts.org/product/8717644091777/signal-dentifrice-enfants-7-ans-menthe-pokemon-75ml-unilever,2026-09-04,,eu-baby-kind-katalog.csv
8710522350256,Signal Dentifrice Enfants Baby 0-3 Ans Fraise 3x50ml,Signal,baby_kind,baby_0_36m,creme,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/8710522350256/signal-dentifrice-enfants-baby-0-3-ans-fraise-3x50ml-unilever,2026-09-04,,eu-baby-kind-katalog.csv
3560071310769,Lingettes Bébé à l'Aloe Vera,Simpl,baby_kind,baby_0_36m,windel,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3560071310769/lingettes-bebe-a-l-aloe-vera-simpl,2026-09-04,,eu-baby-kind-katalog.csv
8710447384671,"Skip Lessive Liquide Sensitive Peaux Sensibles & Bébés 2,8l 56 Lavages",Skip,baby_kind,baby_0_36m,sonst,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/8710447384671/skip-lessive-liquide-sensitive-peaux-sensibles-bebes-2-8l-56-lavages,2026-09-04,,eu-baby-kind-katalog.csv
3517360019476,crème hydratante protectrice bio,so'bio,baby_kind,baby_0_36m,creme,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3517360019476/creme-hydratante-protectrice-bio-so-bio,2026-09-04,,eu-baby-kind-katalog.csv
9100000824017,Pretty Baby Feuchte Waschlappen,Spar,baby_kind,baby_0_36m,sonst,AT;FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/9100000824017/pretty-baby-feuchte-waschlappen-spar,2026-09-04,,eu-baby-kind-katalog.csv
8003510022557,Splend'Or Baby Shampo,Splend'Or,baby_kind,baby_0_36m,sonst,IT,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/8003510022557/splend-or-baby-shampo,2026-09-04,,eu-baby-kind-katalog.csv
8711218979126,Sudocrem Multi expert,Sudocrem,baby_kind,baby_0_36m,creme,NL,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/8711218979126/sudocrem-multi-expert,2026-09-04,,eu-baby-kind-katalog.csv
5907502687423,Soothing Baby Powder,Sylveco dla dzieci,baby_kind,baby_0_36m,sonst,PL,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/5907502687423/soothing-baby-powder-sylveco-dla-dzieci,2026-09-04,,eu-baby-kind-katalog.csv
8711868013850,Baby wipes regular,Teddy care,baby_kind,baby_0_36m,windel,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/8711868013850/baby-wipes-regular-teddy-care,2026-09-04,,eu-baby-kind-katalog.csv
8711868013874,Baby Wipes Sensitive,Teddy care,baby_kind,baby_0_36m,windel,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/8711868013874/baby-wipes-sensitive-teddy-care,2026-09-04,,eu-baby-kind-katalog.csv
8711868006296,natural baby wipes,teddy care,baby_kind,baby_0_36m,windel,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/8711868006296/natural-baby-wipes-teddy-care,2026-09-04,,eu-baby-kind-katalog.csv
8711868004575,Lingettes bébé,TeddyCare,baby_kind,baby_0_36m,windel,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/8711868004575/lingettes-bebe-teddycare,2026-09-04,,eu-baby-kind-katalog.csv
5045731103908,Plastic-free Baby Wipes,Teeny stars,baby_kind,baby_0_36m,windel,PL,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/5045731103908/plastic-free-baby-wipes-teeny-stars,2026-09-04,,eu-baby-kind-katalog.csv
3178040689510,Teraxyl junior 2 en 1,Teraxyl,baby_kind,kind_3_11,bad,FR,no,no,no,no,,,,kinderprodukt-ab-3-jahren,no,,https://world.openbeautyfacts.org/product/3178040689510/teraxyl-junior-2-en-1-henkel,2026-09-04,,eu-baby-kind-katalog.csv
20095963,Lingettes Imprégnées Pour Bébés,Toujours,baby_kind,baby_0_36m,windel,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/20095963/lingettes-impregnees-pour-bebes-toujours,2026-09-04,,eu-baby-kind-katalog.csv
20294786,Toujours - Sensitive Baby - Feuchttücher FüR Lidl,Toujours,baby_kind,baby_0_36m,creme,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/20294786/toujours-sensitive-baby-feuchttucher-fur-lidl,2026-09-04,,eu-baby-kind-katalog.csv
5907489072397,Chusteczki nawilżające dla dzieci,Tullino,baby_kind,baby_0_36m,windel,PL,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/5907489072397/chusteczki-nawilżające-dla-dzieci-tullino,2026-09-04,,eu-baby-kind-katalog.csv
3256221674286,Gel lavant corps et cheveux,U,baby_kind,baby_0_36m,bad,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3256221674286/gel-lavant-corps-et-cheveux-u,2026-09-04,,eu-baby-kind-katalog.csv
3256224043997,Shampooing doux,U,baby_kind,baby_0_36m,haar,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3256224043997/shampooing-doux-u,2026-09-04,,eu-baby-kind-katalog.csv
3661434002076,1er Shampoing Extra Doux,Uriage,baby_kind,baby_0_36m,haar,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3661434002076/uriage-1er-shampooing,2026-09-04,Uriage Bébé 1ère Crème laut Marke parfümiert — FF=no.,eu-baby-kind-katalog.csv
3661434000546,1er Sérum physiologique naturel,Uriage,baby_kind,baby_0_36m,sonst,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3661434000546/1er-serum-physiologique-naturel-uriage,2026-09-04,Uriage Bébé 1ère Crème laut Marke parfümiert — FF=no.,eu-baby-kind-katalog.csv
3661434000416,Uriage Bébé - 1ère Eau Nettoyante,Uriage,baby_kind,baby_0_36m,reiniger,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3661434000416/uriage-bebe-1ere-eau-nettoyante,2026-09-04,Uriage Bébé 1ère Crème laut Marke parfümiert — FF=no.,eu-baby-kind-katalog.csv
5099514200209,Baby wipes,Water wipes,baby_kind,baby_0_36m,windel,PL,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/5099514200209/baby-wipes-water-wipes,2026-09-04,,eu-baby-kind-katalog.csv
5099514001486,Baby wipes,Waterwipes,baby_kind,baby_0_36m,windel,PL,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/5099514001486/baby-wipes-waterwipes,2026-09-04,,eu-baby-kind-katalog.csv
5099514005026,Baby wipes,Waterwipes,baby_kind,baby_0_36m,windel,PL,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/5099514005026/baby-wipes-waterwipes,2026-09-04,,eu-baby-kind-katalog.csv
5099514400074,Water Wipes,Waterwipes,baby_kind,baby_0_36m,windel,BE;PL,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/5099514400074/water-wipes-waterwipes,2026-09-04,,eu-baby-kind-katalog.csv
5099514400159,Waterwipes Babydoekjes,Waterwipes,baby_kind,baby_0_36m,windel,NL,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/5099514400159/waterwipes-babydoekjes,2026-09-04,,eu-baby-kind-katalog.csv
4001638096539,Baby Body Lotion,Weleda,baby_kind,baby_0_36m,creme,IE,no,no,no,yes,,,,brand-line+obf,no,,https://world.openbeautyfacts.org/product/4001638096539/baby-body-lotion-weleda,2026-09-04,Weleda Calendula Standard oft mit Duft/ätherischen Ölen — FF nur parfümfrei-SKU.,eu-baby-kind-katalog.csv
4001638096829,Baby body lotion,Weleda,baby_kind,baby_0_36m,creme,ES,no,no,no,yes,,,,brand-line+obf,no,,https://world.openbeautyfacts.org/product/4001638096829/baby-body-lotion-weleda,2026-09-04,Weleda Calendula Standard oft mit Duft/ätherischen Ölen — FF nur parfümfrei-SKU.,eu-baby-kind-katalog.csv
,Calendula Gesichtscreme parfümfrei,Weleda,baby_kind,baby_0_36m,creme,DE;AT,yes,no,no,yes,brand-page,,,brand-page,no,,https://www.weleda.de/produkt/calendula-gesichtscreme-parfuemfrei-g004246,2026-09-04,Markenseite: parfümfreie Calendula Gesichtscreme Weleda Baby. CFI: nein.,eu-baby-kind-katalog.csv
,Calendula Pflegeöl parfümfrei,Weleda,baby_kind,baby_0_36m,creme,DE;AT,yes,no,no,yes,brand-page,,,brand-page,no,,https://www.weleda.de/produkt/calendula-pflegeoel-parfuemfrei-g007528,2026-09-04,Markenseite: unparfümiertes Calendula-Pflegeöl für Babypflege. CFI: nein.,eu-baby-kind-katalog.csv
,Calendula Wundschutzcreme parfümfrei,Weleda,baby_kind,baby_0_36m,windel,DE;AT,yes,no,no,yes,brand-page,,,brand-page,no,,https://www.weleda.de/baby,2026-09-04,Weleda Baby: Wundschutzcreme auch parfümfrei; von Geburt. Nicht Rx. CFI: nein.,eu-baby-kind-katalog.csv
4001638088138,Weleda Baby calendula billenbalsem,Weleda,baby_kind,baby_0_36m,windel,NL,no,no,no,yes,,,,brand-line+obf,no,,https://world.openbeautyfacts.org/product/4001638088138/weleda-baby-calendula-billenbalsem,2026-09-04,Weleda Calendula Standard oft mit Duft/ätherischen Ölen — FF nur parfümfrei-SKU.,eu-baby-kind-katalog.csv
3596204358506,Weleda Baby Calendula Bodymilk,Weleda,baby_kind,baby_0_36m,creme,NL,no,no,no,yes,,,,brand-line+obf,no,,https://world.openbeautyfacts.org/product/3596204358506/weleda-baby-calendula-bodymilk,2026-09-04,Weleda Calendula Standard oft mit Duft/ätherischen Ölen — FF nur parfümfrei-SKU.,eu-baby-kind-katalog.csv
4001638096614,Weleda Baby calendula gezichtscrème,Weleda,baby_kind,baby_0_36m,creme,NL,no,no,no,yes,,,,brand-line+obf,no,,https://world.openbeautyfacts.org/product/4001638096614/weleda-baby-calendula-gezichtscreme,2026-09-04,Weleda Calendula Standard oft mit Duft/ätherischen Ölen — FF nur parfümfrei-SKU.,eu-baby-kind-katalog.csv
4001638096515,Weleda Baby calendula haar- en bodyshampoo,Weleda,baby_kind,baby_0_36m,haar,NL,no,no,no,yes,,,,brand-line+obf,no,,https://world.openbeautyfacts.org/product/4001638096515/baby-calendula-waschlotion-shampoo-weleda,2026-09-04,Weleda Calendula Standard oft mit Duft/ätherischen Ölen — FF nur parfümfrei-SKU.,eu-baby-kind-katalog.csv
3596209937119,Weleda Bébé Calendula - Bain Crème,Weleda,baby_kind,baby_0_36m,bad,FR,no,no,no,yes,,,,brand-line+obf,no,,https://world.openbeautyfacts.org/product/3596209937119/weleda-bebe-calendula-bain-creme,2026-09-04,Weleda Calendula Standard oft mit Duft/ätherischen Ölen — FF nur parfümfrei-SKU.,eu-baby-kind-katalog.csv
3596206529621,Weleda Bébé Calendula - Crème pour le change,Weleda,baby_kind,baby_0_36m,windel,FR,no,no,no,yes,,,,brand-line+obf,no,,https://world.openbeautyfacts.org/product/3596206529621/weleda-bebe-calendula-creme-pour-le-change,2026-09-04,Weleda Calendula Standard oft mit Duft/ätherischen Ölen — FF nur parfümfrei-SKU.,eu-baby-kind-katalog.csv
3596204358520,Weleda Bébé Calendula - Crème protectrice Visage,Weleda,baby_kind,baby_0_36m,creme,FR,no,no,no,yes,,,,brand-line+obf,no,,https://world.openbeautyfacts.org/product/3596204358520/weleda-bebe-calendula-creme-protectrice-visage,2026-09-04,Weleda Calendula Standard oft mit Duft/ätherischen Ölen — FF nur parfümfrei-SKU.,eu-baby-kind-katalog.csv
3596204519990,Weleda Bébé Huile de Massage Ventre de Bébé,Weleda,baby_kind,baby_0_36m,creme,FR,no,no,no,yes,,,,brand-line+obf,no,,https://world.openbeautyfacts.org/product/3596204519990/weleda-bebe-huile-de-massage-ventre-de-bebe,2026-09-04,Weleda Calendula Standard oft mit Duft/ätherischen Ölen — FF nur parfümfrei-SKU.,eu-baby-kind-katalog.csv
3596209656003,Weleda Bébé Huile de toilette au Calendula,Weleda,baby_kind,baby_0_36m,creme,FR,no,no,no,yes,,,,brand-line+obf,no,,https://world.openbeautyfacts.org/product/3596209656003/weleda-bebe-huile-de-toilette-au-calendula,2026-09-04,Weleda Calendula Standard oft mit Duft/ätherischen Ölen — FF nur parfümfrei-SKU.,eu-baby-kind-katalog.csv
4001638096560,Weleda Calendula verzorgende olie,Weleda,baby_kind,baby_0_36m,creme,NL,no,no,no,yes,,,,brand-line+obf,no,,https://world.openbeautyfacts.org/product/4001638096560/weleda-calendula-verzorgende-olie,2026-09-04,Weleda Calendula Standard oft mit Duft/ätherischen Ölen — FF nur parfümfrei-SKU.,eu-baby-kind-katalog.csv
3800232739757,Natural baby shampoo & body wash,Wooden spoon,baby_kind,baby_0_36m,haar,BG;HU,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3800232739757/natural-baby-shampoo-body-wash-wooden-spoon,2026-09-04,,eu-baby-kind-katalog.csv
8712561405737,Baby shampoo,Zwitsal,baby_kind,baby_0_36m,haar,NL,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/8712561405737/baby-shampoo-zwitsal,2026-09-04,,eu-baby-kind-katalog.csv
8721317738180,Zwitsal Baby & Kids Bath Care Set,Zwitsal,baby_kind,baby_0_36m,bad,NL,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/8721317738180/zwitsal-baby-kids-bath-care-set,2026-09-04,,eu-baby-kind-katalog.csv
8720181770500,Zwitsal Baby & Kids Mini Geschenkset,Zwitsal,baby_kind,baby_0_36m,sonst,NL,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/8720181770500/zwitsal-baby-kids-mini-geschenkset,2026-09-04,,eu-baby-kind-katalog.csv
8711700508483,Zwitsal Baby vochtige washandjes,Zwitsal,baby_kind,baby_0_36m,windel,NL,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/8711700508483/zwitsal-baby-vochtige-washandjes,2026-09-04,,eu-baby-kind-katalog.csv
8720181649646,Zwitsal Baby zachte crème,Zwitsal,baby_kind,baby_0_36m,creme,NL,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/8720181649646/zwitsal-baby-zachte-creme,2026-09-04,,eu-baby-kind-katalog.csv
8720181649196,Zwitsal Conditioner,Zwitsal,baby_kind,baby_0_36m,creme,NL,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/8720181649196/zwitsal-conditioner,2026-09-04,,eu-baby-kind-katalog.csv
0083800049004,7TH Heaven Superfood Pomegranate Peel-Off Mask,7th Heaven,erwachsen_gesicht,erwachsen,haut_gesicht,NL,,,yes,,,,leaping-bunny,,no,,https://world.openbeautyfacts.org/product/0083800049004/7th-heaven-superfood-pomegranate-peel-off-mask,2026-09-04,OBF-Label crowd-sourced; Siegel vor Launch re-checken,eu-flag-katalog-gesicht.csv
3282770202120,Protect Crème SPF50+,A-Derma,erwachsen_gesicht,erwachsen,haut_gesicht,FR,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/3282770202120/protect-creme-spf50-a-derma,2026-09-04,,eu-flag-katalog-gesicht.csv
7319861018585,Kids Active Sun Lotion SPF 50+,ACO,erwachsen_gesicht,erwachsen,haut_gesicht,SE,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/7319861018585/kids-active-sun-lotion-spf-50-aco,2026-09-04,,eu-flag-katalog-gesicht.csv
7319861018509,Sun face cream,ACO,erwachsen_gesicht,erwachsen,haut_gesicht,NL|SE,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/7319861018509/sun-face-cream-aco,2026-09-04,,eu-flag-katalog-gesicht.csv
3770022721098,Savon solide L'agrume Visage - Aleyria Cosmétiques,Aleyria Cosmétiques,erwachsen_gesicht,erwachsen,haut_gesicht,FR,,,yes,,,,obf-label,,no,,https://world.openbeautyfacts.org/product/3770022721098/savon-solide-l-agrume-visage-aleyria-cosmetiques,2026-09-04,,eu-flag-katalog-gesicht.csv
3770022721036,Savon solide Le floral Visage - Aleyria Cosmétiques,Aleyria Cosmétiques,erwachsen_gesicht,erwachsen,haut_gesicht,FR,,,yes,,,,obf-label,,no,,https://world.openbeautyfacts.org/product/3770022721036/savon-solide-le-floral-visage-aleyria-cosmetiques,2026-09-04,,eu-flag-katalog-gesicht.csv
3770022721050,Savon solide Le fraicheur Visage - Aleyria Cosmétiques,Aleyria Cosmétiques,erwachsen_gesicht,erwachsen,haut_gesicht,FR,,,yes,,,,obf-label,,no,,https://world.openbeautyfacts.org/product/3770022721050/savon-solide-le-fraicheur-visage-aleyria-cosmetiques,2026-09-04,,eu-flag-katalog-gesicht.csv
3770022721012,Savon solide Le Naturel Visage- Aleyria Cosmétiques,Aleyria Cosmétiques,erwachsen_gesicht,erwachsen,haut_gesicht,FR,,,yes,,,,obf-label,,no,,https://world.openbeautyfacts.org/product/3770022721012/savon-solide-le-naturel-visage-aleyria-cosmetiques,2026-09-04,,eu-flag-katalog-gesicht.csv
3770022721074,Savon solide Le Provençal Visage - Aleyria Cosmétiques,Aleyria Cosmétiques,erwachsen_gesicht,erwachsen,haut_gesicht,FR,,,yes,,,,obf-label,,no,,https://world.openbeautyfacts.org/product/3770022721074/savon-solide-le-provencal-visage-aleyria-cosmetiques,2026-09-04,,eu-flag-katalog-gesicht.csv
3760075074227,Spray solaire bébé 100 % naturel* haute protection - 50 sensible,Alphanova Sun,erwachsen_gesicht,erwachsen,haut_gesicht,FR,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/3760075074227/spray-solaire-bebe-100-naturel-haute-protection-50-sensible-alphanova-sun,2026-09-04,,eu-flag-katalog-gesicht.csv
7313272135244,Solcreme ansikte SPF 30,apoteket,erwachsen_gesicht,erwachsen,haut_gesicht,SE,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/7313272135244/solcreme-ansikte-spf-30-apoteket,2026-09-04,,eu-flag-katalog-gesicht.csv
7313272150896,Solcreme ansikte SPF 50,apoteket,erwachsen_gesicht,erwachsen,haut_gesicht,SE,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/7313272150896/solcreme-ansikte-spf-50-apoteket,2026-09-04,,eu-flag-katalog-gesicht.csv
7313272153712,Solfluid ansikte,apoteket,erwachsen_gesicht,erwachsen,haut_gesicht,SE,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/7313272153712/solfluid-ansikte-apoteket,2026-09-04,,eu-flag-katalog-gesicht.csv
7313272135268,Sollotion högt skydd SPF 30,apoteket,erwachsen_gesicht,erwachsen,haut_gesicht,SE,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/7313272135268/sollotion-hogt-skydd-spf-30-apoteket,2026-09-04,,eu-flag-katalog-gesicht.csv
7313272139747,Sollotion SPF 30,apoteket,erwachsen_gesicht,erwachsen,haut_gesicht,SE,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/7313272139747/sollotion-spf-30-apoteket,2026-09-04,,eu-flag-katalog-gesicht.csv
7313272150940,Solspray SPF 30,apoteket,erwachsen_gesicht,erwachsen,haut_gesicht,SE,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/7313272150940/solspray-spf-30-apoteket,2026-09-04,,eu-flag-katalog-gesicht.csv
8436024790016,Gel aloe Vera puro,Atlantia,erwachsen_gesicht,erwachsen,haut_gesicht,ES,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/8436024790016/gel-aloe-vera-puro-atlantia,2026-09-04,,eu-flag-katalog-gesicht.csv
3282779316392,Réparateur après-soleil,Avene,erwachsen_gesicht,erwachsen,haut_gesicht,FR,,yes,,,,obf-label,,,no,,https://world.openbeautyfacts.org/product/3282779316392/reparateur-apres-soleil-avene,2026-09-04,,eu-flag-katalog-gesicht.csv
3282770138801,Avène Tolérance CONTROL Creme,Avène,erwachsen_gesicht,erwachsen,haut_gesicht,DE|AT|FR|EU,yes,,,,claim,,,,no,,https://www.eau-thermale-avene.de/p/tolerance-control-creme-3282770138801-0c591b54,2026-09-04,Claim: 'Ohne Duftstoffe'; INCI ohne Parfum/Fragrance auf Markenseite; kein NC-Claim gefunden → NC=no,eu-flag-katalog-gesicht.csv
3282779002738,Cold Cream - crème,Avène,erwachsen_gesicht,erwachsen,haut_gesicht,FR,,yes,,,,obf-label,,,no,,https://world.openbeautyfacts.org/product/3282779002738/cold-cream-creme-avene,2026-09-04,,eu-flag-katalog-gesicht.csv
3282779059848,Eluage Crème anti-âge restructurant,Avène,erwachsen_gesicht,erwachsen,haut_gesicht,FR,,yes,,,,obf-label,,,no,,https://world.openbeautyfacts.org/product/3282779059848/eluage-creme-anti-age-restructurant-avene,2026-09-04,,eu-flag-katalog-gesicht.csv
3282770073478,Soin lèvres sensibles,Avène,erwachsen_gesicht,erwachsen,haut_gesicht,FR,,yes,,,,obf-label,,,no,,https://world.openbeautyfacts.org/product/3282770073478/soin-levres-sensibles-avene,2026-09-04,,eu-flag-katalog-gesicht.csv
3282770100402,Trixera,Avène,erwachsen_gesicht,erwachsen,haut_gesicht,FR,,yes,,,,obf-label,,,no,,https://world.openbeautyfacts.org/product/3282770100402/trixera-avene,2026-09-04,,eu-flag-katalog-gesicht.csv
3282779363815,Très Haute Protection Spray 50+ SPF,Avène,erwachsen_gesicht,erwachsen,haut_gesicht,FR,,yes,,,,obf-label,,,no,,https://world.openbeautyfacts.org/product/3282779363815/tres-haute-protection-spray-50-spf-avene,2026-09-04,,eu-flag-katalog-gesicht.csv
3282779405485,Xeracalm A.D. Baume relipidant,Avène,erwachsen_gesicht,erwachsen,haut_gesicht,FR,,yes,,,,obf-label,,,no,,https://world.openbeautyfacts.org/product/3282779405485/xeracalm-a-d-baume-relipidant-avene,2026-09-04,,eu-flag-katalog-gesicht.csv
07581365,Ysthéal +,Avène,erwachsen_gesicht,erwachsen,haut_gesicht,FR,,yes,,,,obf-label,,,no,,https://world.openbeautyfacts.org/product/07581365/ystheal-avene,2026-09-04,,eu-flag-katalog-gesicht.csv
3282770037005,Ysthéal Intense concentré antirides rénovateur de peau,Avène,erwachsen_gesicht,erwachsen,haut_gesicht,FR,yes,yes,,,obf-label,obf-label,,,no,,https://world.openbeautyfacts.org/product/3282770037005/ystheal-intense-concentre-antirides-renovateur-de-peau-avene,2026-09-04,,eu-flag-katalog-gesicht.csv
4005900261038,NIVEA SUN Protect & Sensitive Sun Lotion SPF 30,Beiersdorf,erwachsen_gesicht,erwachsen,haut_gesicht,SE,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/4005900261038/nivea-sun-protect-sensitive-sun-lotion-spf-30-beiersdorf,2026-09-04,,eu-flag-katalog-gesicht.csv
4005900127365,Protect & Sensitive 50,Beiersdorf,erwachsen_gesicht,erwachsen,haut_gesicht,FR,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/4005900127365/protect-sensitive-50-beiersdorf,2026-09-04,,eu-flag-katalog-gesicht.csv
8480010207170,Natural Crema de Manos,Belle,erwachsen_gesicht,erwachsen,haut_gesicht,ES,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/8480010207170/natural-crema-de-manos-belle,2026-09-04,,eu-flag-katalog-gesicht.csv
6414504296106,Suihkusaippua,Berner,erwachsen_gesicht,erwachsen,haut_gesicht,FI,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/6414504296106/suihkusaippua-berner,2026-09-04,,eu-flag-katalog-gesicht.csv
3329310002113,Masque visage purifiant Argile verte,Biocos,erwachsen_gesicht,erwachsen,haut_gesicht,FR,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/3329310002113/masque-visage-purifiant-argile-verte-biocos,2026-09-04,,eu-flag-katalog-gesicht.csv
,Bioderma Sensibio H2O,Bioderma,erwachsen_gesicht,erwachsen,haut_gesicht,DE|AT|FR|EU,yes,,,,claim,,,,no,,https://www.bioderma.de/unsere-produkte/sensibio/h2o,2026-09-04,Claim: 'Unparfümiert',eu-flag-katalog-gesicht.csv
